fileName,klausScore,areaScore,posScore,brisqueScore,shrScore,nrss,g_mssim,Rp,g_entropy,label
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0007.jpeg,0.530562,0.0,0.0,0.530562,0.073809,0.0342,0.123745,0.084238,0.223706,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0006.jpeg,0.640548,0.0,0.0,0.640548,0.137862,0.084546,0.2515,0.140505,0.255983,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0005.jpeg,0.484826,0.0,0.0,0.484826,0.104463,0.06291,0.161797,0.114188,0.350416,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0004.jpeg,0.33171,0.0,0.0,0.33171,0.076637,0.032223,0.070195,0.103656,0.350455,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0003.jpeg,0.385527,0.0,0.0,0.385527,0.030686,0.011691,0.102157,0.024022,0.236239,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0002.jpeg,1.638534,0.625,0.930538,0.475362,0.039346,0.020521,0.078509,0.040515,0.05985,0.0
7703689691639016208/20180227_d28d1eff627ade600915638abaf0699d_0001.jpeg,1.606911,0.625,0.933663,0.439832,0.037066,0.017813,0.076593,0.038391,0.083829,1.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0012.jpeg,1.789306,0.779167,0.830464,0.495167,0.138968,0.08533,0.154584,0.165855,0.324717,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0011.jpeg,0.470045,0.0,0.0,0.470045,0.13447,0.076719,0.145287,0.164891,0.324706,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0010.jpeg,0.540719,0.0,0.0,0.540719,0.148436,0.095957,0.171925,0.172726,0.324554,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0009.jpeg,1.805622,0.779167,0.804776,0.551513,0.150248,0.093833,0.178786,0.175553,0.324664,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0008.jpeg,1.809425,0.779167,0.804776,0.555316,0.151594,0.098921,0.177329,0.175444,0.324708,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0007.jpeg,1.792459,0.779167,0.804776,0.53835,0.15227,0.095562,0.178114,0.178404,0.324774,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0006.jpeg,1.759404,0.779167,0.788758,0.530256,0.155177,0.128043,0.170406,0.166979,0.324782,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0005.jpeg,0.51533,0.0,0.0,0.51533,0.13902,0.090297,0.166095,0.16028,0.324739,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0004.jpeg,0.493435,0.0,0.0,0.493435,0.138081,0.089503,0.152778,0.162296,0.324875,1.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0003.jpeg,0.565706,0.0,0.0,0.565706,0.142458,0.082317,0.162682,0.171939,0.324747,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0002.jpeg,1.996997,0.779167,0.913365,0.57367,0.145612,0.092554,0.149324,0.175089,0.324668,0.0
7703679342888388444/20180227_c029e6652a10e3ddcb56a16647ee2068_0001.jpeg,1.960544,0.75,0.928046,0.568474,0.145271,0.094101,0.145338,0.174561,0.323796,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0012.jpeg,0.305395,0.0,0.0,0.305395,0.075275,0.024437,0.086486,0.10164,0.0,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0011.jpeg,0.0,0.0,0.0,0.208247,0.082262,0.051022,0.07343,0.102323,0.0,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0010.jpeg,0.38576,0.0,0.0,0.38576,0.016235,0.005709,0.07311,0.008303,0.000233,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0009.jpeg,0.0,0.0,0.0,0.252887,0.071601,0.037627,0.065127,0.092648,0.0,1.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0008.jpeg,0.669615,0.0,0.0,0.669615,0.074732,0.028607,0.168072,0.078238,0.0,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0007.jpeg,0.777005,0.0,0.0,0.777005,0.071685,0.037459,0.199371,0.059946,0.000275,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0006.jpeg,0.621946,0.0,0.0,0.621946,0.088362,0.043703,0.179359,0.091603,0.311732,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0005.jpeg,0.725857,0.0,0.0,0.725857,0.119077,0.086725,0.225234,0.111549,0.176151,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0004.jpeg,0.560809,0.0,0.0,0.560809,0.047223,0.015677,0.094472,0.053693,0.095564,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0003.jpeg,0.733421,0.0,0.0,0.733421,0.129408,0.086578,0.254095,0.123332,0.344163,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0002.jpeg,0.594661,0.0,0.0,0.594661,0.038216,0.011145,0.118019,0.034133,0.0,0.0
7703665988039217520/20180227_90dcfbe8f1b514957d6ceee154976dab_0001.jpeg,0.750946,0.0,0.0,0.750946,0.06864,0.02876,0.19549,0.060344,0.0,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0012.jpeg,0.400948,0.0,0.0,0.400948,0.069918,0.03396,0.066257,0.091411,0.018721,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0011.jpeg,0.0,0.0,0.0,0.074618,0.028911,0.007891,0.026145,0.04163,0.171625,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0010.jpeg,0.0,0.0,0.0,0.067027,0.004333,0.003336,0.024314,0.0,0.295621,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0009.jpeg,0.0,0.0,0.0,0.063834,0.004986,0.000988,0.034631,0.0,0.241317,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0008.jpeg,0.0,0.0,0.0,0.17316,0.057517,0.030953,0.035415,0.078155,0.309721,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0007.jpeg,0.596533,0.0,0.0,0.596533,0.082626,0.048628,0.200823,0.073086,0.30299,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0006.jpeg,0.420761,0.0,0.0,0.420761,0.050321,0.021085,0.101332,0.054545,0.029753,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0005.jpeg,0.440524,0.0,0.0,0.440524,0.044536,0.02791,0.124816,0.034353,0.365508,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0004.jpeg,0.362847,0.0,0.0,0.362847,0.044112,0.010681,0.071687,0.05649,0.36775,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0003.jpeg,0.626085,0.0,0.0,0.626085,0.067049,0.028839,0.177314,0.061868,0.218173,1.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0002.jpeg,0.324406,0.0,0.0,0.324406,0.068396,0.032857,0.095801,0.082024,0.270233,0.0
7703656282429377394/20180227_31a2d613dbbf1c51d8afb1b7a8e86130_0001.jpeg,0.560868,0.0,0.0,0.560868,0.076943,0.048616,0.126066,0.081109,0.300894,0.0
7703636853753697001/20180227_e3e93c6dde71b33b1044a1362cebe4ef_0005.jpeg,0.505343,0.0,0.0,0.505343,0.059219,0.025904,0.137802,0.059011,0.321751,0.0
7703636853753697001/20180227_e3e93c6dde71b33b1044a1362cebe4ef_0004.jpeg,0.477646,0.0,0.0,0.477646,0.043923,0.01157,0.135363,0.040008,0.322209,0.0
7703636853753697001/20180227_e3e93c6dde71b33b1044a1362cebe4ef_0003.jpeg,0.474913,0.0,0.0,0.474913,0.040747,0.011792,0.135975,0.033956,0.322937,1.0
7703636853753697001/20180227_e3e93c6dde71b33b1044a1362cebe4ef_0002.jpeg,0.505292,0.0,0.0,0.505292,0.080041,0.031764,0.137884,0.093493,0.322371,0.0
7703636853753697001/20180227_e3e93c6dde71b33b1044a1362cebe4ef_0001.jpeg,0.436381,0.0,0.0,0.436381,0.045101,0.014376,0.112005,0.046276,0.320282,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0012.jpeg,0.0,0.0,0.0,0.205852,0.114334,0.058711,0.122495,0.144188,0.294382,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0011.jpeg,0.0,0.0,0.0,0.005156,0.102568,0.037034,0.04034,0.155375,0.216126,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0010.jpeg,0.0,0.0,0.0,0.271957,0.017892,0.0086,0.058064,0.013353,0.367068,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0009.jpeg,0.513892,0.0,0.0,0.513892,0.090953,0.041105,0.124556,0.111254,0.366726,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0008.jpeg,1.888564,0.814583,0.962777,0.32004,0.087064,0.066045,0.266452,0.055071,0.316762,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0007.jpeg,0.0,0.8625,0.974041,0.160194,0.05697,0.026472,0.047088,0.076863,0.327515,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0006.jpeg,0.5819,0.0,0.0,0.5819,0.107999,0.052844,0.271926,0.099351,0.366665,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0005.jpeg,2.229726,0.972917,0.980178,0.322463,0.084783,0.040363,0.078125,0.111858,0.333518,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0004.jpeg,0.0,0.0,0.0,0.293337,0.033005,0.016834,0.084442,0.029641,0.26099,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0003.jpeg,2.237504,0.9125,0.99115,0.428656,0.105398,0.081495,0.222725,0.09029,0.298104,1.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0002.jpeg,0.646379,0.0,0.0,0.646379,0.114206,0.062602,0.303304,0.097346,0.363573,0.0
7703611965391997064/20180228_ba3aa00a3573b25946f014b33637bfbc_0001.jpeg,0.0,0.0,0.0,0.28957,0.137185,0.086069,0.084993,0.179272,0.353547,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0012.jpeg,0.48453,0.0,0.0,0.48453,0.048741,0.026403,0.134246,0.040547,0.057319,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0011.jpeg,0.5848,0.0,0.0,0.5848,0.113334,0.0601,0.377669,0.07894,0.053424,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0010.jpeg,0.553291,0.0,0.0,0.553291,0.109124,0.074003,0.246274,0.095575,0.057562,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0009.jpeg,0.524203,0.0,0.0,0.524203,0.102672,0.053935,0.222243,0.101235,0.0574,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0008.jpeg,0.540836,0.0,0.0,0.540836,0.125487,0.082431,0.312256,0.104303,0.055195,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0007.jpeg,0.447359,0.0,0.0,0.447359,0.156833,0.089468,0.146988,0.19783,0.237001,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0006.jpeg,0.529452,0.0,0.0,0.529452,0.110604,0.058646,0.203644,0.117525,0.056872,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0005.jpeg,0.594232,0.0,0.0,0.594232,0.098108,0.04753,0.213913,0.09865,0.057343,1.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0004.jpeg,1.850059,0.78125,0.794244,0.609053,0.087568,0.045834,0.228785,0.076808,0.056701,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0003.jpeg,0.482302,0.0,0.0,0.482302,0.056905,0.033986,0.134129,0.051076,0.05861,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0002.jpeg,0.601136,0.0,0.0,0.601136,0.124014,0.068107,0.426557,0.081773,0.05545,0.0
7703610136410884232/20180228_25fa329a663ae6926273fa74207107ef_0001.jpeg,0.553183,0.0,0.0,0.553183,0.093839,0.05804,0.197296,0.088949,0.057554,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0012.jpeg,0.520631,0.0,0.0,0.520631,0.079985,0.03384,0.121344,0.096261,0.242047,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0011.jpeg,0.431777,0.0,0.0,0.431777,0.065697,0.023679,0.118871,0.07671,0.268535,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0010.jpeg,0.535737,0.0,0.0,0.535737,0.103217,0.051455,0.151736,0.120953,0.305286,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0009.jpeg,0.0,0.0,0.0,0.265854,0.059062,0.028191,0.053474,0.078115,0.247855,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0008.jpeg,0.0,0.0,0.0,0.231944,0.070065,0.023743,0.077732,0.094714,0.252101,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0007.jpeg,2.021687,0.910417,0.872991,0.432116,0.094249,0.048518,0.131525,0.111291,0.247855,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0006.jpeg,2.068805,0.972917,0.82727,0.459076,0.122038,0.083441,0.152966,0.136552,0.251948,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0005.jpeg,0.309331,0.0,0.0,0.309331,0.043639,0.011949,0.079095,0.053086,0.247183,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0004.jpeg,0.697172,0.0,0.0,0.697172,0.098573,0.04317,0.183702,0.109409,0.232638,1.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0003.jpeg,0.621303,0.0,0.0,0.621303,0.100258,0.06429,0.155202,0.107372,0.366113,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0002.jpeg,0.636584,0.0,0.0,0.636584,0.115918,0.079109,0.164879,0.124982,0.367373,0.0
7703604644314252189/20180228_919d36e96984781687f2d8758b933cdc_0001.jpeg,0.481247,0.0,0.0,0.481247,0.077124,0.041209,0.104414,0.090995,0.356202,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0012.jpeg,0.697167,0.0,0.0,0.697167,0.133313,0.075797,0.325118,0.119175,0.032609,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0011.jpeg,0.598536,0.0,0.0,0.598536,0.106599,0.055034,0.287515,0.091725,0.033996,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0010.jpeg,0.717021,0.0,0.0,0.717021,0.126469,0.084915,0.33292,0.099595,0.03168,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0009.jpeg,0.517127,0.0,0.0,0.517127,0.174544,0.262908,0.153344,0.129139,0.027652,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0008.jpeg,0.481049,0.0,0.0,0.481049,0.016261,0.004229,0.100244,0.002537,0.024627,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0007.jpeg,0.652627,0.0,0.0,0.652627,0.091091,0.047303,0.233145,0.081301,0.045032,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0006.jpeg,0.582063,0.0,0.0,0.582063,0.130272,0.095492,0.280159,0.113402,0.108484,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0005.jpeg,0.706571,0.0,0.0,0.706571,0.14141,0.076961,0.473267,0.096866,0.150228,1.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0004.jpeg,0.678832,0.0,0.0,0.678832,0.106242,0.049372,0.233812,0.107499,0.051106,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0003.jpeg,2.085262,0.75,0.956007,0.651252,0.105874,0.046025,0.243476,0.106376,0.129799,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0002.jpeg,0.640938,0.0,0.0,0.640938,0.09453,0.047897,0.232638,0.087338,0.089963,0.0
7703596744728157603/20180228_b36d0a3530bad8a16b99cb6992dea562_0001.jpeg,0.591091,0.0,0.0,0.591091,0.108789,0.0558,0.220388,0.111744,0.14189,0.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0006.jpeg,0.446963,0.0,0.0,0.446963,0.020673,0.006765,0.049455,0.021574,0.0,0.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0005.jpeg,0.47311,0.0,0.0,0.47311,0.028776,0.01122,0.061172,0.03088,0.0,1.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0004.jpeg,0.522868,0.0,0.0,0.522868,0.054039,0.020093,0.081772,0.066674,0.0,0.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0003.jpeg,0.486872,0.0,0.0,0.486872,0.068157,0.022382,0.059917,0.096396,0.0,0.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0002.jpeg,0.481573,0.0,0.0,0.481573,0.070449,0.018772,0.065024,0.101378,0.0,0.0
7703566383995065908/20180228_61fb52cb212d1f94016c98a11beae677_0001.jpeg,0.472354,0.0,0.0,0.472354,0.030525,0.010151,0.073864,0.031556,0.0,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0012.jpeg,0.801622,0.0,0.0,0.801622,0.153986,0.082499,0.359823,0.144405,0.042302,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0011.jpeg,0.794955,0.0,0.0,0.794955,0.162331,0.090489,0.35682,0.155739,0.039089,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0010.jpeg,0.799457,0.0,0.0,0.799457,0.161883,0.088959,0.353801,0.156542,0.042329,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0009.jpeg,0.805114,0.0,0.0,0.805114,0.158459,0.093658,0.371424,0.1433,0.041164,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0008.jpeg,0.80035,0.0,0.0,0.80035,0.15738,0.094532,0.374391,0.140109,0.040246,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0007.jpeg,0.763043,0.0,0.0,0.763043,0.153535,0.089926,0.347244,0.142419,0.038483,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0006.jpeg,0.799102,0.0,0.0,0.799102,0.15933,0.106269,0.376267,0.136472,0.037148,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0005.jpeg,0.778725,0.0,0.0,0.778725,0.143836,0.077639,0.372581,0.125601,0.038249,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0004.jpeg,0.789614,0.0,0.0,0.789614,0.153693,0.08963,0.355174,0.140929,0.038146,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0003.jpeg,0.786645,0.0,0.0,0.786645,0.145605,0.060466,0.343464,0.145801,0.043168,0.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0002.jpeg,0.713631,0.0,0.0,0.713631,0.115775,0.061436,0.316939,0.09752,0.032945,1.0
7703543920588721895/20180228_b038191dd13a540542d465d0baef523b_0001.jpeg,0.71581,0.0,0.0,0.71581,0.140738,0.0816,0.322994,0.129873,0.047101,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0012.jpeg,0.8496,0.0,0.0,0.8496,0.087258,0.036763,0.257607,0.074366,0.034,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0011.jpeg,0.604599,0.0,0.0,0.604599,0.059859,0.034872,0.128511,0.057318,0.000533,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0010.jpeg,0.67768,0.0,0.0,0.67768,0.135696,0.088306,0.229956,0.139701,0.335011,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0009.jpeg,0.746225,0.0,0.0,0.746225,0.180385,0.160543,0.306872,0.160703,0.336227,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0008.jpeg,2.451149,0.882639,0.952311,0.770056,0.091636,0.038103,0.258393,0.081365,0.274376,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0007.jpeg,2.256537,0.85,0.951497,0.638991,0.080806,0.03728,0.152551,0.088125,0.054288,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0006.jpeg,0.664553,0.0,0.0,0.664553,0.077947,0.036574,0.232642,0.063672,0.363751,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0005.jpeg,0.738658,0.0,0.0,0.738658,0.073991,0.031888,0.234269,0.058763,0.324863,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0004.jpeg,2.636376,0.902083,0.992513,0.845718,0.134701,0.068452,0.386718,0.110785,0.15193,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0003.jpeg,0.764825,0.0,0.0,0.764825,0.073185,0.02101,0.208896,0.069756,0.011035,1.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0002.jpeg,2.635436,0.902083,0.992513,0.844777,0.123445,0.061148,0.358019,0.101548,0.156431,0.0
7703537834852245751/20180301_48c8b3e8379ddd41c841cd43721c777c_0001.jpeg,0.829623,0.0,0.0,0.829623,0.108072,0.06007,0.246527,0.10158,0.022122,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0012.jpeg,2.173152,0.952083,0.883598,0.490634,0.047991,0.017784,0.092488,0.054369,0.04435,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0011.jpeg,2.050798,0.8625,0.926854,0.451975,0.04599,0.017109,0.083038,0.053437,0.044323,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0010.jpeg,2.139257,0.985417,0.818529,0.526073,0.075479,0.033846,0.221946,0.063372,0.047031,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0009.jpeg,2.237707,0.972917,0.858903,0.566425,0.076072,0.037703,0.179052,0.07277,0.045865,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0008.jpeg,2.114918,0.975,0.795248,0.564185,0.069649,0.027279,0.153909,0.073233,0.044368,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0007.jpeg,2.058125,0.972917,0.8308,0.441526,0.061825,0.025811,0.114414,0.069543,0.127196,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0006.jpeg,1.957941,0.975,0.727576,0.539168,0.041446,0.01154,0.144576,0.033259,0.209268,1.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0005.jpeg,2.241669,0.9125,0.990857,0.433356,0.06386,0.025185,0.081458,0.08169,0.180349,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0004.jpeg,0.0,0.0,0.0,0.210584,0.176174,0.123804,0.468275,0.13447,0.077433,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0003.jpeg,0.0,0.816667,0.871494,0.105825,0.183325,0.140405,0.361266,0.164229,0.292963,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0002.jpeg,0.445552,0.0,0.0,0.445552,0.088175,0.045492,0.115034,0.106029,0.121146,0.0
7703534195015763591/20180301_2799c6113259912e6bccb26f91e6e4ac_0001.jpeg,0.345193,0.0,0.0,0.345193,0.013405,0.010072,0.041726,0.008362,6e-05,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0012.jpeg,0.655525,0.0,0.0,0.655525,0.094621,0.048021,0.287608,0.07394,0.009499,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0011.jpeg,0.542903,0.0,0.0,0.542903,0.091643,0.035484,0.213497,0.093898,0.00931,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0010.jpeg,0.632316,0.0,0.0,0.632316,0.108964,0.054348,0.270909,0.100493,0.008558,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0009.jpeg,0.541283,0.0,0.0,0.541283,0.115895,0.064988,0.179055,0.129547,0.009011,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0008.jpeg,0.593506,0.0,0.0,0.593506,0.13063,0.075544,0.19173,0.147183,0.009052,1.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0007.jpeg,0.577251,0.0,0.0,0.577251,0.125991,0.075789,0.20131,0.136255,0.009092,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0006.jpeg,0.517947,0.0,0.0,0.517947,0.090664,0.037715,0.181183,0.098771,0.009201,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0005.jpeg,0.485893,0.0,0.0,0.485893,0.144354,0.098702,0.209477,0.154516,0.010395,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0004.jpeg,0.567519,0.0,0.0,0.567519,0.099924,0.047085,0.211649,0.102763,0.009432,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0003.jpeg,0.546353,0.0,0.0,0.546353,0.056739,0.014287,0.1683,0.053669,0.009378,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0002.jpeg,0.600301,0.0,0.0,0.600301,0.085459,0.029824,0.213375,0.085924,0.008819,0.0
7703531763261688107/20180301_e205b49a95b484c24abf9b0d91f3b655_0001.jpeg,0.631997,0.0,0.0,0.631997,0.142054,0.084562,0.278992,0.141369,0.010023,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0012.jpeg,2.2314,0.860417,0.935835,0.620984,0.116604,0.051208,0.239008,0.124014,0.12205,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0011.jpeg,0.592869,0.0,0.0,0.592869,0.118892,0.055276,0.255751,0.121733,0.176197,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0010.jpeg,0.386925,0.0,0.0,0.386925,0.099467,0.03903,0.124329,0.127979,0.113414,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0009.jpeg,2.06554,0.910417,0.819588,0.573207,0.104138,0.055844,0.244172,0.097425,0.213423,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0008.jpeg,0.392941,0.0,0.0,0.392941,0.239855,0.170007,0.045182,0.327643,0.039468,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0007.jpeg,2.373136,0.972917,0.947349,0.529751,0.07395,0.032954,0.167371,0.074499,0.108599,0.0
7703507327266382166/20180301_cf9f5644cb056aa16673e37b3a012125_0006.jpeg,2.3272,0.972917,0.892258,0.591014,0.114709,0.04768,0.199557,0.132272,0.224016,0.0
